index,用户ID,商品ID,times
638,1.05238058074e+18,1072054676204089984,1
639,1.05238058074e+18,1074173594280460032,1
640,1.05239500846e+18,1078878841011760000,1
641,1.05240048153e+18,1077406774068310016,3
642,1.05240269493e+18,1078891478315500032,1
643,1.05240429888e+18,1071233934872870016,1
644,1.05241279578e+18,1078878841011760000,3
645,1.05241368763e+18,1073513010564230016,2
646,1.05243428456e+18,1072054676204089984,1
647,1.05244134017e+18,1067816065782840064,1
648,1.05245948148e+18,1078878841011760000,1
649,1.05246413322e+18,1063340225477020032,2
650,1.05246413322e+18,1067816065782840064,4
651,1.05246413322e+18,1077744349974950016,1
652,1.05247095024e+18,1071233934872870016,1
653,1.0524816635e+18,1063340225477020032,2
654,1.05248429981e+18,1071233934872870016,1
655,1.05248822174e+18,1074115973322179968,2
656,1.05248967594e+18,1067816065782840064,2
657,1.05249118814e+18,1071233934872870016,1
658,1.05249466591e+18,930021583843560960,1
659,1.05250829195e+18,1078152846591980032,1
660,1.05251478581e+18,930020311925067008,1
661,1.05253200104e+18,1079213286902269952,1
662,1.05253372741e+18,1070190717700210048,1
663,1.05253372741e+18,1078537154968220032,1
664,1.05253863969e+18,1067317584555209984,1
665,1.05254270899e+18,1063340225477020032,6
666,1.05254729098e+18,1072352278325820032,1
667,1.05254814786e+18,1071233934872870016,3
668,1.05254814786e+18,1078152846591980032,1
669,1.05254814786e+18,930021583843560960,2
670,1.05255600739e+18,1063340225477020032,1
671,1.05255600739e+18,1079213286902269952,1
672,1.05256817337e+18,1079988697420589952,2
673,1.05257790108e+18,1063255404587320064,1
674,1.05257790108e+18,1078878841011760000,2
675,1.05257790108e+18,1078891478315500032,2
676,1.05257790108e+18,1079988697420589952,1
677,1.05257790108e+18,930021583843560960,3
678,1.05260943623e+18,930022039676324992,2
679,1.05267967732e+18,1053542097324409984,1
680,1.05267967732e+18,1079212944319900032,1
681,1.05267967732e+18,1079988697420589952,1
682,1.05269049134e+18,1076027018739510016,1
683,1.05269634072e+18,1074173594280460032,1
684,1.05271886216e+18,1076027018739510016,1
685,1.05273573191e+18,1063340225477020032,1
686,1.05273624072e+18,1074115973322179968,1
687,1.05274180867e+18,1067816065782840064,2
688,1.05274425876e+18,1054904167261340032,1
689,1.05275050615e+18,1063334104817270016,1
690,1.05275172995e+18,1063334104817270016,2
691,1.05275844043e+18,1074560135796419968,1
692,1.05277316647e+18,1063090361786759936,1
693,1.05277316647e+18,1072352278325820032,1
694,1.05277316647e+18,1074115973322179968,1
695,1.05277316647e+18,930021583843560960,2
696,1.05278541933e+18,1072352278325820032,1
697,1.05278717296e+18,1063340225477020032,1
698,1.05278717296e+18,1074115973322179968,1
699,1.0528058938e+18,1063340225477020032,2
700,1.05280665566e+18,1072054676204089984,1
701,1.0528141343e+18,1063340225477020032,1
702,1.05281577837e+18,1072045513977689984,1
703,1.0528237799e+18,1073513010564230016,1
704,1.0528237799e+18,1076027018739510016,2
705,1.05282739306e+18,1072054676204089984,1
706,1.05282797436e+18,1076114626446429952,2
707,1.05282916535e+18,1063340225477020032,6
708,1.0528493715e+18,1079979285209479936,1
709,1.05285039824e+18,1077744349974950016,1
710,1.05286336155e+18,1076114626446429952,2
711,1.05287205723e+18,1079213286902269952,1
712,1.05287475024e+18,1072054676204089984,3
713,1.05287745602e+18,925980941496684032,1
714,1.05288940202e+18,1063340225477020032,1
715,1.05288940202e+18,1067816065782840064,2
716,1.05289188798e+18,1077418014194860032,1
717,1.05289568419e+18,1074173594280460032,1
718,1.05289568419e+18,1077744349974950016,1
719,1.05289568419e+18,1079979285209479936,2
720,1.05290005715e+18,1072352278325820032,2
721,1.05290966625e+18,1072352278325820032,1
722,1.05290966625e+18,1077389675279219968,1
723,1.05290966625e+18,925986591169645952,2
724,1.05291904106e+18,1074173594280460032,1
725,1.05292646334e+18,1062636078532460032,1
726,1.05292800187e+18,1077418014194860032,1
727,1.05292800187e+18,1079988697420589952,1
728,1.05293024401e+18,1078878841011760000,1
729,1.05293697434e+18,1074911558212060032,1
730,1.05293697434e+18,1078878841011760000,1
731,1.05293928828e+18,1078152846591980032,1
732,1.05299592108e+18,1063340225477020032,1
733,1.05299592108e+18,930021583843560960,1
734,1.05305882229e+18,930021583843560960,1
735,1.05309002146e+18,1076114626446429952,2
736,1.05309002146e+18,925986591169645952,2
737,1.05309520144e+18,1067816065782840064,1
738,1.05309520144e+18,1072325448805970048,1
739,1.05311515743e+18,1057119644821810048,1
740,1.05311515743e+18,1079218767259570048,1
741,1.05311702658e+18,1072054676204089984,1
742,1.05312592531e+18,1071233934872870016,2
743,1.05312592531e+18,1074173594280460032,2
744,1.05312676659e+18,1078891478315500032,2
745,1.05313168881e+18,1072325448805970048,1
746,1.05313194789e+18,1067816065782840064,1
747,1.05313194789e+18,930021583843560960,1
748,1.05316127943e+18,1079212944319900032,1
749,1.05316127943e+18,1079218767259570048,1
750,1.05317678721e+18,1054907065076610048,1
751,1.05317678721e+18,1063340225477020032,1
752,1.05317678721e+18,1079218767259570048,1
753,1.05318307145e+18,1062636078532460032,1
754,1.05318671886e+18,1063340225477020032,1
755,1.05319717803e+18,1077406774068310016,1
756,1.05319811643e+18,1062636078532460032,1
757,1.05319811643e+18,1063340225477020032,1
758,1.05319811643e+18,1070189984758169984,1
759,1.05319811643e+18,1076027018739510016,1
760,1.05319811643e+18,1076114626446429952,2
761,1.05319811643e+18,1077416131820579968,1
762,1.05319880327e+18,1076114626446429952,1
763,1.0532029255e+18,1076114626446429952,1
764,1.05320757977e+18,1067816065782840064,1
765,1.05320965847e+18,1071233934872870016,1
766,1.05322363972e+18,1071233934872870016,1
767,1.05322786198e+18,1074115973322179968,1
768,1.05326634204e+18,925986591169645952,1
769,1.05326945085e+18,1071233934872870016,1
770,1.05327072982e+18,1071233934872870016,1
771,1.05327072982e+18,930022039676324992,1
772,1.05327600741e+18,1078878841011760000,1
773,1.05327794681e+18,1072045513977689984,1
774,1.05327794681e+18,1072054676204089984,6
775,1.05344795749e+18,1072054676204089984,1
776,1.05345331071e+18,930021583843560960,1
777,1.05346309885e+18,1077406774068310016,1
778,1.05349419375e+18,1067816065782840064,1
779,1.05352571352e+18,1057119644821810048,2
780,1.05352839704e+18,1077418014194860032,1
781,1.05352839704e+18,930021583843560960,1
782,1.05354590919e+18,1067816065782840064,1
783,1.05354915484e+18,1074173594280460032,1
784,1.05355202332e+18,1057119644821810048,1
785,1.05356833591e+18,1077744349974950016,1
786,1.05357652956e+18,1072325448805970048,1
787,1.05357652956e+18,1082903829821849984,1
788,1.05361920022e+18,1076114626446429952,1
789,1.05362357099e+18,1074115973322179968,2
790,1.05363138286e+18,1082315993301190016,2
791,1.05363138286e+18,930021583843560960,2
792,1.05364023011e+18,1072765952437849984,1
793,1.05364023011e+18,1076027018739510016,1
794,1.05364127555e+18,1063340225477020032,2
795,1.05364127555e+18,1067816065782840064,1
796,1.05364127555e+18,930020311925067008,1
797,1.05364250739e+18,1071233934872870016,1
798,1.05364886179e+18,1078878841011760000,1
799,1.05366841464e+18,1078152846591980032,1
800,1.05366841464e+18,1079213286902269952,1
801,1.05367560205e+18,1079213286902269952,2
802,1.05381994737e+18,1077418014194860032,1
803,1.05381994737e+18,1079988697420589952,1
804,1.05382224358e+18,1063340225477020032,2
805,1.05382224358e+18,1078152846591980032,1
806,1.05384200628e+18,1074173594280460032,1
807,1.05384200628e+18,1077406774068310016,1
808,1.05384904723e+18,1078891478315500032,1
809,1.05386688317e+18,1071233934872870016,2
810,1.05386688317e+18,1072325448805970048,2
811,1.05386688317e+18,930020311925067008,2
812,1.05386934293e+18,1062636078532460032,1
813,1.0539079504e+18,1078891478315500032,1
814,1.05394776364e+18,1067816065782840064,1
815,1.05394934144e+18,1079988697420589952,1
816,1.05395572233e+18,1078878841011760000,1
817,1.0539589048e+18,1079213286902269952,1
818,1.05396114058e+18,1063340225477020032,1
819,1.05396513121e+18,1072352278325820032,1
820,1.05396513121e+18,1073513010564230016,1
821,1.05399506025e+18,1076027018739510016,1
822,1.05400942452e+18,1074115973322179968,2
823,1.05401823797e+18,1057119644821810048,1
824,1.05401823797e+18,1072767600983869952,3
825,1.05401823797e+18,1074115973322179968,3
826,1.05402160051e+18,1077744349974950016,1
827,1.05402160051e+18,925980941496684032,1
828,1.05417723496e+18,1067317584555209984,1
829,1.05417723496e+18,1067816065782840064,1
830,1.05418068157e+18,1072054676204089984,2
831,1.05420986296e+18,1078891478315500032,1
832,1.05421793339e+18,1076114626446429952,1
833,1.05422679401e+18,1073513010564230016,2
834,1.05426847841e+18,1063340225477020032,1
835,1.05427346332e+18,1072352278325820032,1
836,1.05427346332e+18,1073513010564230016,1
837,1.05427733552e+18,1067816065782840064,1
838,1.05428048173e+18,1077744349974950016,1
839,1.05428048173e+18,1079979285209479936,1
840,1.05430542869e+18,1071233934872870016,4
841,1.05431443459e+18,1077842555702409984,1
842,1.05431443459e+18,1079979285209479936,2
843,1.05433392423e+18,1072352278325820032,2
844,1.0543591448e+18,1067816065782840064,1
845,1.0543591448e+18,1072325448805970048,1
846,1.05436454519e+18,1057119644821810048,1
847,1.05436964289e+18,1061081280972649984,2
848,1.05436964289e+18,930021583843560960,1
849,1.05451154107e+18,1072325448805970048,1
850,1.05451154107e+18,1074911558212060032,1
851,1.05451154107e+18,1078878841011760000,1
852,1.05451154107e+18,1079218767259570048,1
853,1.05451781484e+18,1077390723490320000,1
854,1.05454370818e+18,1076114626446429952,1
855,1.05454650764e+18,1063340225477020032,1
856,1.05455314059e+18,1074115973322179968,2
857,1.05457934199e+18,1074115973322179968,1
858,1.05460371174e+18,1072767600983869952,2
859,1.05460371174e+18,1078152846591980032,6
860,1.05461052128e+18,930021583843560960,1
861,1.05462912965e+18,1079212944319900032,1
862,1.05463005299e+18,1077418014194860032,1
863,1.05463005299e+18,930021583843560960,1
864,1.05463178818e+18,1063340225477020032,4
865,1.05465548384e+18,1073513010564230016,1
866,1.05467907629e+18,1074911558212060032,2
867,1.05467948142e+18,1072054676204089984,1
868,1.05469009337e+18,1067816065782840064,1
869,1.05469587116e+18,1076027018739510016,2
870,1.0547056803e+18,1067816065782840064,1
871,1.0547056803e+18,1073513010564230016,1
872,1.05474818728e+18,1077744349974950016,1
873,1.0547712515e+18,1076114626446429952,3
874,1.05489023495e+18,1063340225477020032,1
875,1.05490598216e+18,1072352278325820032,1
876,1.05491439961e+18,1061081280972649984,1
877,1.05491439961e+18,1076114626446429952,2
878,1.05491439961e+18,930022039676324992,1
879,1.05492313752e+18,1077418014194860032,1
880,1.05493274725e+18,1074911558212060032,1
881,1.05493274725e+18,925986591169645952,2
882,1.05493394416e+18,1079988697420589952,3
883,1.05493495105e+18,1071233934872870016,1
884,1.05493495105e+18,1079213286902269952,1
885,1.05494074592e+18,1067317584555209984,2
886,1.0549410602e+18,1077406774068310016,1
887,1.05494170199e+18,1054617277845010048,1
888,1.05497775789e+18,1079213286902269952,1
889,1.05498538935e+18,1067816065782840064,1
890,1.05499363683e+18,1076027018739510016,1
891,1.05500296207e+18,1067816065782840064,3
892,1.05500469007e+18,1074173594280460032,1
893,1.055006878e+18,1072045513977689984,1
894,1.05501917912e+18,1077406774068310016,1
895,1.05505117144e+18,1079213286902269952,1
896,1.05505117144e+18,1079988697420589952,3
897,1.05505602944e+18,1063255404587320064,1
898,1.0550711204e+18,1061081280972649984,1
899,1.0550711204e+18,1067816065782840064,3
900,1.05508533381e+18,1079988697420589952,2
901,1.05510485906e+18,1079988697420589952,1
902,1.05523462393e+18,1061081280972649984,1
903,1.05526780795e+18,1078878841011760000,1
904,1.05527717164e+18,930020311925067008,2
905,1.05527758363e+18,1076027018739510016,1
906,1.0553132235e+18,1074911558212060032,1
907,1.0553132235e+18,1079988697420589952,1
908,1.05533407661e+18,1072045513977689984,1
909,1.05535072569e+18,1054907065076610048,1
910,1.05538502037e+18,1063340225477020032,4
911,1.05538883541e+18,1079213286902269952,1
912,1.05541008376e+18,1071233934872870016,1
913,1.05541938311e+18,1072744947178860032,1
914,1.0554670851e+18,1071233934872870016,1
915,1.0554670851e+18,1076027018739510016,4
916,1.05547478816e+18,1072045513977689984,4
917,1.0554896452e+18,1062343120067299968,2
918,1.05549682614e+18,1063340225477020032,1
919,1.05552605793e+18,1067816065782840064,1
920,1.05554115518e+18,1078878841011760000,2
921,1.0555946003e+18,1078878841011760000,1
922,1.05561707544e+18,1074911558212060032,1
923,1.05561707544e+18,1078878841011760000,1
924,1.05561861523e+18,1074173594280460032,3
925,1.05562519482e+18,1077390723490320000,1
926,1.05562949079e+18,1072352278325820032,3
927,1.05566544433e+18,1076027018739510016,1
928,1.05568076527e+18,925980941496684032,1
929,1.05568128971e+18,1067317584555209984,1
930,1.05570872902e+18,1063340225477020032,1
931,1.05571337701e+18,1067816065782840064,1
932,1.0557198884e+18,1077744349974950016,1
933,1.05572512902e+18,1072352278325820032,1
934,1.05572512902e+18,1077389675279219968,2
935,1.05579022952e+18,1067317584555209984,1
936,1.05580221261e+18,1072352278325820032,2
937,1.05580221261e+18,1072767600983869952,1
938,1.05602439744e+18,1067816065782840064,1
939,1.05603200352e+18,1067816065782840064,2
940,1.05604476651e+18,1077842555702409984,2
941,1.05605412025e+18,1062343120067299968,2
942,1.05605412025e+18,930021583843560960,1
943,1.0560841102e+18,1072765952437849984,1
944,1.05610581556e+18,1063719142226460032,1
945,1.05610581556e+18,1077424061584310016,1
946,1.05611159491e+18,930021583843560960,1
947,1.05611913756e+18,1063340225477020032,1
948,1.05618185515e+18,1057119644821810048,2
949,1.05620316988e+18,1067816065782840064,2
950,1.05620935004e+18,1074115973322179968,1
951,1.05631126651e+18,1067317584555209984,1
952,1.0564473775e+18,1071233934872870016,1
953,1.05645735469e+18,1078891478315500032,2
954,1.05648017372e+18,1072054676204089984,1
955,1.05653631048e+18,1067816065782840064,5
956,1.05654044912e+18,1072054676204089984,2
957,1.05655867572e+18,1071233934872870016,1
958,1.05656187764e+18,1078891478315500032,1
959,1.05657024713e+18,1067816065782840064,1
960,1.05657845515e+18,1077418014194860032,1
961,1.05662494017e+18,1062636078532460032,1
962,1.05669774765e+18,1072325448805970048,1
963,1.05669774765e+18,1073513010564230016,1
964,1.0567037762e+18,1054907065076610048,1
965,1.05670575611e+18,1054907065076610048,1
966,1.05673901729e+18,1074173594280460032,1
967,1.05679995987e+18,1067816065782840064,1
968,1.05680304325e+18,1072767600983869952,1
969,1.05680606979e+18,1072054676204089984,2
970,1.0568154478e+18,1067816065782840064,1
971,1.0568154478e+18,1070189984758169984,2
972,1.05681722772e+18,1078878841011760000,2
973,1.0568195165e+18,1063340225477020032,1
974,1.05682362203e+18,1067816065782840064,1
975,1.05682683666e+18,1063255404587320064,2
976,1.05682683666e+18,1074911558212060032,1
977,1.05682683666e+18,1077418014194860032,1
978,1.05682732788e+18,1062636078532460032,1
979,1.05683172225e+18,1077744349974950016,1
980,1.05683967775e+18,925980941496684032,1
981,1.05688518916e+18,1063340225477020032,1
982,1.0568875722e+18,1076114626446429952,1
983,1.0569030532e+18,1063340225477020032,2
984,1.0569083488e+18,1078878841011760000,1
985,1.0569175921e+18,930020311925067008,1
986,1.05693232701e+18,1057119644821810048,1
987,1.05693232701e+18,1062636078532460032,1
988,1.05693232701e+18,1067816065782840064,1
989,1.05693232701e+18,1072325448805970048,2
990,1.05693232701e+18,1074115973322179968,1
991,1.05693232701e+18,1076027018739510016,1
992,1.05693232701e+18,1078537154968220032,2
993,1.05693232701e+18,1082454455803250048,1
994,1.05693232701e+18,1083918376745629952,1
995,1.05705967751e+18,1072767600983869952,1
996,1.05708046644e+18,930021583843560960,1
997,1.05709406455e+18,1062343120067299968,1
998,1.05709406455e+18,1076048418560870016,1
999,1.05709406455e+18,1078878841011760000,1
1000,1.05709406455e+18,1078891478315500032,1
1001,1.05709890729e+18,1062343120067299968,1
1002,1.05710613155e+18,1074911558212060032,1
1003,1.05710932089e+18,930020311925067008,1
1004,1.05711973705e+18,1079212944319900032,1
1005,1.05713650946e+18,930021583843560960,2
1006,1.05719144553e+18,1057119644821810048,3
1007,1.05720278074e+18,1071233934872870016,1
1008,1.05721343779e+18,1067816065782840064,4
1009,1.05724544256e+18,1062636078532460032,1
1010,1.05726272079e+18,1067317584555209984,2
1011,1.05726792878e+18,1063340225477020032,2
1012,1.05744931226e+18,1071233934872870016,1
1013,1.05746696896e+18,1078878841011760000,2
1014,1.05752112143e+18,1072325448805970048,4
1015,1.05753214672e+18,1072352278325820032,1
1016,1.05754503417e+18,1074911558212060032,3
1017,1.05755204738e+18,930021583843560960,1
1018,1.05758433512e+18,1067816065782840064,1
1019,1.0576040139e+18,1078878841011760000,4
1020,1.05760417367e+18,1071233934872870016,1
1021,1.05760613994e+18,1077418014194860032,1
1022,1.05760809556e+18,1062636078532460032,1
1023,1.05760809556e+18,1067317584555209984,1
1024,1.05760809556e+18,1072045513977689984,1
1025,1.05760809556e+18,1072352278325820032,1
1026,1.05760809556e+18,925980941496684032,2
1027,1.05760809556e+18,930021583843560960,2
1028,1.05761103059e+18,1076027018739510016,1
1029,1.05761230112e+18,1070190717700210048,2
1030,1.05761346221e+18,1067317584555209984,1
1031,1.05761346221e+18,1070189984758169984,1
1032,1.05763698546e+18,1077418014194860032,1
1033,1.05764589519e+18,1063719142226460032,3
1034,1.0576460701e+18,1079979285209479936,1
1035,1.057653365e+18,1063340225477020032,1
1036,1.05768078678e+18,1072352278325820032,2
1037,1.05768933699e+18,1073513010564230016,1
1038,1.05779175284e+18,1063340225477020032,1
1039,1.05779175284e+18,1067816065782840064,1
1040,1.05779175284e+18,1073513010564230016,1
1041,1.05779791359e+18,1079213286902269952,1
1042,1.05779791359e+18,930021583843560960,1
1043,1.05781950687e+18,1071233934872870016,1
1044,1.05783594916e+18,1061081280972649984,1
1045,1.05784087939e+18,1053542097324409984,1
1046,1.05784087939e+18,1072352278325820032,1
1047,1.0578435464e+18,1063719142226460032,2
1048,1.05785490659e+18,1079979285209479936,1
1049,1.05787956071e+18,1078891478315500032,2
1050,1.05788422417e+18,1071233934872870016,1
1051,1.0578854328e+18,1072325448805970048,1
1052,1.05791402031e+18,1079218767259570048,1
1053,1.05791444562e+18,1071233934872870016,1
1054,1.05791547285e+18,1063340225477020032,1
1055,1.05791806269e+18,1077389675279219968,1
1056,1.05793918776e+18,1074115973322179968,1
1057,1.05795006727e+18,930021583843560960,2
1058,1.05798277848e+18,1054617277845010048,3
1059,1.05800432682e+18,930021583843560960,1
1060,1.05801246038e+18,1079988697420589952,2
1061,1.05818586718e+18,1067317584555209984,1
1062,1.058199605e+18,1071233934872870016,1
1063,1.058199605e+18,1079988697420589952,2
1064,1.05823439483e+18,1071233934872870016,1
1065,1.05827080857e+18,1072054676204089984,2
1066,1.05827224563e+18,1078878841011760000,3
1067,1.05828039588e+18,1063340225477020032,1
1068,1.05828039588e+18,1067816065782840064,2
1069,1.05828039588e+18,1072744947178860032,1
1070,1.0582893693e+18,1076027018739510016,1
1071,1.0582893693e+18,1077400281642240000,1
1072,1.05829267074e+18,1074911558212060032,1
1073,1.05835478419e+18,1071233934872870016,1
1074,1.05835478419e+18,1079979285209479936,1
1075,1.05837696569e+18,1074115973322179968,1
1076,1.05853020456e+18,1072054676204089984,2
1077,1.05853676713e+18,1074173594280460032,1
1078,1.05855775554e+18,1079213286902269952,1
1079,1.05858639145e+18,1072054676204089984,1
1080,1.05859264104e+18,1074115973322179968,1
1081,1.05863222432e+18,1063340225477020032,1
1082,1.05863222432e+18,1077406774068310016,1
1083,1.05867381733e+18,1074115973322179968,1
1084,1.05867526879e+18,1063340225477020032,1
1085,1.05867526879e+18,1067816065782840064,1
1086,1.05867526879e+18,1077389675279219968,1
1087,1.05872986502e+18,1077418014194860032,1
1088,1.05886377234e+18,1072352278325820032,1
1089,1.05886377234e+18,1077744349974950016,1
1090,1.05886377234e+18,1079979285209479936,1
1091,1.0588691493e+18,1071233934872870016,1
1092,1.05888682784e+18,1079218767259570048,2
1093,1.05888682784e+18,930021583843560960,2
1094,1.05889307187e+18,1071233934872870016,1
1095,1.05889307187e+18,1074173594280460032,1
1096,1.05889883072e+18,1072045513977689984,3
1097,1.05893838079e+18,1072054676204089984,1
1098,1.05893935878e+18,1067317584555209984,1
1099,1.05896037437e+18,1050049784421869952,1
1100,1.05896037437e+18,1067816065782840064,3
1101,1.05898246668e+18,930021583843560960,2
1102,1.05901278283e+18,1072767600983869952,1
1103,1.0590192977e+18,1072054676204089984,1
1104,1.05902858774e+18,1063340225477020032,1
1105,1.05904413943e+18,1062636078532460032,1
1106,1.05905109918e+18,1061081280972649984,1
1107,1.05905109918e+18,1072744947178860032,8
1108,1.0590751022e+18,1078878841011760000,1
1109,1.05908951497e+18,1076027018739510016,1
1110,1.05911491404e+18,1073513010564230016,2
1111,1.05922326565e+18,1076114626446429952,1
1112,1.05926715702e+18,1071233934872870016,2
1113,1.05930129415e+18,1074115973322179968,3
1114,1.05930129415e+18,1078891478315500032,1
1115,1.05930129415e+18,1079988697420589952,1
1116,1.05933033362e+18,1070189984758169984,1
1117,1.05935157411e+18,1074173594280460032,1
1118,1.05936361181e+18,1079988697420589952,1
1119,1.05940359412e+18,1070189984758169984,1
1120,1.05948099644e+18,1078878841011760000,2
1121,1.05948099644e+18,1079218767259570048,2
1122,1.05948099644e+18,1079988697420589952,2
1123,1.0596072394e+18,930021583843560960,1
1124,1.05960795417e+18,1072767600983869952,2
1125,1.05961026434e+18,1063322720062729984,1
1126,1.05964091067e+18,1076027018739510016,1
1127,1.05966393108e+18,1072767600983869952,2
1128,1.05968678753e+18,1079213286902269952,3
1129,1.05972790817e+18,1071233934872870016,2
1130,1.05972926654e+18,1078878841011760000,1
1131,1.05977512025e+18,1071233934872870016,5
1132,1.05983961151e+18,1061081280972649984,2
1133,1.05987570441e+18,1074115973322179968,1
1134,1.06000870693e+18,1063719142226460032,1
1135,1.06000870693e+18,1072352278325820032,1
1136,1.06002318775e+18,1079218767259570048,1
1137,1.06007848682e+18,1071233934872870016,1
1138,1.06008296379e+18,1067816065782840064,3
1139,1.06008429167e+18,1067816065782840064,1
1140,1.06008757133e+18,1079212944319900032,1
1141,1.06009456746e+18,1072054676204089984,2
1142,1.06013941835e+18,1063340225477020032,1
1143,1.06013941835e+18,1071233934872870016,2
1144,1.06015072704e+18,1071233934872870016,1
1145,1.06015072704e+18,1072767600983869952,4
1146,1.06015072704e+18,1074115973322179968,2
1147,1.06016105723e+18,1062636078532460032,1
1148,1.06016105723e+18,1072045513977689984,1
1149,1.06016105723e+18,1072325448805970048,1
1150,1.06017118067e+18,1077418014194860032,2
1151,1.06028431678e+18,1061081280972649984,1
1152,1.06028757615e+18,1062636078532460032,1
1153,1.06028757615e+18,930020311925067008,1
1154,1.0603319282e+18,1063340225477020032,1
1155,1.060340818e+18,1077418014194860032,1
1156,1.06035381635e+18,1063322720062729984,1
1157,1.06035381635e+18,1067816065782840064,1
1158,1.06035381635e+18,930021583843560960,1
1159,1.06036954905e+18,1063334104817270016,1
1160,1.06036954905e+18,1063340225477020032,2
1161,1.06036954905e+18,1067816065782840064,1
1162,1.06038713971e+18,930021583843560960,1
1163,1.06041123669e+18,930022039676324992,3
1164,1.06041361801e+18,1079213286902269952,1
1165,1.06041361801e+18,930021583843560960,2
1166,1.06042200218e+18,1057119644821810048,1
1167,1.06042200218e+18,930020311925067008,1
1168,1.06042200218e+18,930021583843560960,1
1169,1.06043883473e+18,1074173594280460032,1
1170,1.06044058553e+18,930020311925067008,2
1171,1.06046151363e+18,1078891478315500032,1
1172,1.06046989462e+18,1077744349974950016,1
1173,1.06048013668e+18,1079218767259570048,1
1174,1.06050612398e+18,1077416131820579968,2
1175,1.06050612398e+18,1077418014194860032,1
1176,1.06050612398e+18,1079979285209479936,2
1177,1.06050612398e+18,925986591169645952,1
1178,1.0606595564e+18,1074115973322179968,1
1179,1.0606705292e+18,1077416131820579968,1
1180,1.06068466553e+18,1071233934872870016,3
1181,1.06068466553e+18,1074115973322179968,3
1182,1.06071289667e+18,1062636078532460032,2
1183,1.06071289667e+18,1079979285209479936,1
1184,1.06073294532e+18,1074115973322179968,1
1185,1.06078077633e+18,1079988697420589952,2
1186,1.06081034975e+18,1072744947178860032,1
1187,1.06087569743e+18,1057119644821810048,1
1188,1.06087569743e+18,1062343120067299968,1
1189,1.06087569743e+18,1072325448805970048,1
1190,1.06087569743e+18,1076114626446429952,2
1191,1.06089872181e+18,1072325448805970048,2
1192,1.06089872181e+18,1072767600983869952,4
1193,1.06089872181e+18,1074560135796419968,1
1194,1.06089872181e+18,1078152846591980032,2
1195,1.06090317988e+18,1067816065782840064,2
1196,1.06090317988e+18,1072325448805970048,1
1197,1.06107429798e+18,930020311925067008,1
1198,1.06107730415e+18,1072765952437849984,1
1199,1.06108904309e+18,1063340225477020032,1
1200,1.06108904309e+18,1079979285209479936,3
1201,1.06110224699e+18,1057119644821810048,1
1202,1.06110324342e+18,1063340225477020032,1
1203,1.06110324342e+18,1078891478315500032,1
1204,1.061120934e+18,1072765952437849984,1
1205,1.061129359e+18,1062636078532460032,1
1206,1.06117303813e+18,1078891478315500032,1
1207,1.06119398374e+18,1073513010564230016,1
1208,1.06127104832e+18,1063340225477020032,1
1209,1.06128516737e+18,1077406774068310016,2
1210,1.06150767729e+18,1062636078532460032,3
1211,1.06153982842e+18,1063340225477020032,1
1212,1.06154362664e+18,1072054676204089984,2
1213,1.06156780491e+18,1078891478315500032,1
1214,1.06159075736e+18,1077406774068310016,1
1215,1.06160336872e+18,1072045513977689984,1
1216,1.06160516e+18,1071233934872870016,1
1217,1.06161284346e+18,1072352278325820032,1
1218,1.06176489694e+18,1067816065782840064,2
1219,1.06187044073e+18,1072765952437849984,1
1220,1.06189710547e+18,1076114626446429952,3
1221,1.06189710547e+18,925984429119180032,1
1222,1.06192747157e+18,1072767600983869952,1
1223,1.06192747157e+18,1079979285209479936,1
1224,1.06194483582e+18,1077744349974950016,1
1225,1.06194483582e+18,1079218767259570048,1
1226,1.0619598902e+18,1057119644821810048,1
1227,1.0619598902e+18,1067816065782840064,1
1228,1.06196913621e+18,1071233934872870016,4
1229,1.06198250036e+18,1072054676204089984,2
1230,1.06198436165e+18,1072054676204089984,2
1231,1.06198649288e+18,1074173594280460032,2
1232,1.06212018581e+18,1079213286902269952,1
1233,1.06213943217e+18,1077406774068310016,1
1234,1.06218315075e+18,1079935384750720000,1
1235,1.06218315075e+18,925980941496684032,1
1236,1.06219139487e+18,930021583843560960,1
1237,1.06219437173e+18,1072054676204089984,1
1238,1.06221821437e+18,1072054676204089984,2
1239,1.06223768293e+18,1063340225477020032,1
1240,1.06223768293e+18,1072054676204089984,1
1241,1.06224692123e+18,1072054676204089984,1
1242,1.06224719985e+18,1072767600983869952,1
1243,1.0622563699e+18,1063340225477020032,1
1244,1.06225685902e+18,1079213286902269952,5
1245,1.06226531849e+18,1067317584555209984,1
1246,1.06226531849e+18,1072325448805970048,1
1247,1.06226531849e+18,1072352278325820032,2
1248,1.06226531849e+18,1072765952437849984,1
1249,1.06228313001e+18,1072352278325820032,1
1250,1.06230540829e+18,1076027018739510016,1
1251,1.06231176675e+18,1057119644821810048,1
1252,1.06233575212e+18,1062636078532460032,1
1253,1.06234233481e+18,1063340225477020032,1
1254,1.06234233481e+18,1071233934872870016,2
1255,1.06234233481e+18,1074115973322179968,4
1256,1.0623809798e+18,1063340225477020032,1
1257,1.062484755e+18,1077418014194860032,1
1258,1.06254233024e+18,1063340225477020032,1
1259,1.06254233024e+18,1072767600983869952,1
1260,1.06257374315e+18,1072352278325820032,1
1261,1.06257859842e+18,1074115973322179968,3
1262,1.0626011232e+18,1078891478315500032,1
1263,1.06260434076e+18,1079218767259570048,1
