index,用户ID,商品ID,times
2389,1050756795996370048,1053578271581600000,1
2390,1050756795996370048,1076027018739510016,1
2391,1050757753077820032,1072025241794969984,1
2392,1050757753077820032,1072039057614240000,1
2393,1050757753077820032,1076056809760950016,1
2394,1050757753077820032,1078193798404700032,1
2395,1050757753077820032,1078537154968220032,1
2396,1050757849316130048,1044798612240920064,1
2397,1050757849316130048,1053103234613309952,2
2398,1050757849316130048,1062343120067299968,1
2399,1050757849316130048,1067816065782840064,1
2400,1050757849316130048,1072039057614240000,1
2401,1050757849316130048,1072045513977689984,3
2402,1050757849316130048,1072054676204089984,2
2403,1050757849316130048,1074173594280460032,1
2404,1050757849316130048,1088371600588339968,1
2405,1050757849316130048,925978058428583040,1
2406,1050757849316130048,930021583843560960,1
2407,1050758141017389952,1078537154968220032,1
2408,1050758384287020032,1053584688170470016,1
2409,1050758421222060032,1074115973322179968,1
2410,1050758421222060032,1087011488233750016,1
2411,1050758510321660032,1072054676204089984,1
2412,1050759291523369984,1052863631138550016,2
2413,1050759291523369984,1071962317894249984,1
2414,1050759291523369984,1081457085825219968,1
2415,1050759291523369984,1085075550930800000,1
2416,1050759531110400000,1072744947178860032,1
2417,1050759531110400000,1074115973322179968,1
2418,1050760379202860032,1074126022434160000,1
2419,1050760561994819968,1072045513977689984,1
2420,1050760561994819968,1072054676204089984,1
2421,1050760561994819968,1082163179312710016,2
2422,1050761138724210048,1081017565833129984,1
2423,1050761138724210048,930002515119901952,1
2424,1050761138908760064,1072054676204089984,1
2425,1050761138908760064,1074173594280460032,1
2426,1050761138908760064,925980941496684032,1
2427,1050761138908760064,925984429119180032,1
2428,1050761138908760064,930002515119901952,1
2429,1050762063903779968,1070185627408989952,1
2430,1050762063903779968,1070190717700210048,1
2431,1050762063903779968,1078193798404700032,1
2432,1050762063903779968,1084002433185680000,1
2433,1050762584425299968,1063340225477020032,1
2434,1050762584425299968,1077406774068310016,1
2435,1050762584425299968,1078554796407980032,1
2436,1050762584425299968,930021583843560960,1
2437,1050762640205350016,1053497993488039936,1
2438,1050762640205350016,1053581651402099968,2
2439,1050762640205350016,1063340225477020032,1
2440,1050762640205350016,1085459919218470016,1
2441,1050762891175719936,1072739929998560000,1
2442,1050764193762969984,1085115476338610048,1
2443,1050764193762969984,1085804242967529984,1
2444,1050764193762969984,1087896000018840064,1
2445,1050765030266569984,1062343120067299968,1
2446,1050765030266569984,1083308541100489984,1
2447,1050765221908509952,1054617277845010048,1
2448,1050765221908509952,1070506310131320064,1
2449,1050765221908509952,1071962317894249984,1
2450,1050765221908509952,1085444096928050048,1
2451,1050765302317510016,1053497993488039936,1
2452,1050765302317510016,1071233934872870016,1
2453,1050765302317510016,1072054676204089984,1
2454,1050765816820199936,930021583843560960,1
2455,1050766678024060032,1078537154968220032,1
2456,1050767142803270016,1057119644821810048,1
2457,1050767700096249984,1063334104817270016,1
2458,1050767700096249984,1063340225477020032,2
2459,1050767700096249984,1070192487436450048,1
2460,1050767700096249984,1087014377505229952,1
2461,1050767824671280000,1061930060022349952,1
2462,1050767824671280000,1072025241794969984,1
2463,1050767824671280000,1074922684698130048,2
2464,1050767824671280000,1078505592029510016,1
2465,1050767824671280000,930021583843560960,1
2466,1050768074756649984,1053468149589020032,1
2467,1050768396812089984,1072054676204089984,1
2468,1050768523287129984,1053468149589020032,1
2469,1050768523287129984,1072352278325820032,1
2470,1050768523287129984,1082163179312710016,2
2471,1050768580338060032,1072025241794969984,2
2472,1050768580338060032,1072039057614240000,1
2473,1050768580338060032,1073027720707900032,1
2474,1050768580338060032,1074922684698130048,1
2475,1050768580338060032,1078193798404700032,1
2476,1050768800249609984,1072325448805970048,1
2477,1050769145726040064,1050049784421869952,1
2478,1050770117986680064,1071233934872870016,1
2479,1050770117986680064,1072025241794969984,1
2480,1050770117986680064,1072039057614240000,1
2481,1050770117986680064,1072054676204089984,1
2482,1050770117986680064,1072744947178860032,2
2483,1050770117986680064,1074126022434160000,1
2484,1050770117986680064,1074173594280460032,2
2485,1050770227919389952,1053581651402099968,1
2486,1050770227919389952,1071233934872870016,1
2487,1050770227919389952,1072039057614240000,1
2488,1050770227919389952,1072045513977689984,1
2489,1050770227919389952,1074893258514040064,1
2490,1050770227919389952,1076048418560870016,2
2491,1050770227919389952,1076114626446429952,2
2492,1050770227919389952,1078102006212659968,1
2493,1050770227919389952,1078126023028050048,1
2494,1050770227919389952,1078193798404700032,2
2495,1050770227919389952,1078458699484300032,1
2496,1050770227919389952,1078539453320989952,1
2497,1050770227919389952,1078891478315500032,1
2498,1050770227919389952,1079201135026310016,1
2499,1050770227919389952,1079973987035970048,1
2500,1050770227919389952,1081017565833129984,1
2501,1050770227919389952,1081459172604710016,1
2502,1050770227919389952,1086488513176729984,1
2503,1050770227919389952,1087627750215320064,1
2504,1050770227919389952,1087885605778550016,1
2505,1050770227919389952,930020311925067008,1
2506,1050772214761190016,1075726560196099968,1
2507,1050772699991830016,1072054676204089984,3
2508,1050772699991830016,1078515366481689984,1
2509,1050772947673869952,1078159900769580032,1
2510,1050772947673869952,1081017565833129984,1
2511,1050772947673869952,1082454455803250048,1
2512,1050772947673869952,1085075550930800000,1
2513,1050774170904889984,1072054676204089984,1
2514,1050774170904889984,1080721476257120000,1
2515,1050774170904889984,930021583843560960,1
2516,1050777391505410048,1074126022434160000,1
2517,1050777391505410048,925980941496684032,1
2518,1050777391505410048,930021583843560960,11
2519,1050777619948169984,1078537154968220032,1
2520,1050777649429939968,930005058571014016,1
2521,1050777649429939968,930021583843560960,1
2522,1050777649429939968,930041233771924992,1
2523,1050778493156130048,1070188447352809984,1
2524,1050778493156130048,1070506310131320064,1
2525,1050778940906470016,1071233934872870016,1
2526,1050778940906470016,1071962317894249984,1
2527,1050778940906470016,1072054676204089984,2
2528,1050778940906470016,930002515119901952,1
2529,1050779486841270016,1072045513977689984,1
2530,1050779486841270016,1073513010564230016,1
2531,1050780031337430016,1078177134724320000,1
2532,1050780031337430016,1078515366481689984,1
2533,1050780031337430016,925980941496684032,1
2534,1050781503533939968,1072763662524019968,1
2535,1050781503533939968,1074173594280460032,1
2536,1050781503533939968,1077842555702409984,1
2537,1050781503533939968,1078515366481689984,1
2538,1050781503533939968,1078537154968220032,1
2539,1050781503533939968,1081459172604710016,1
2540,1050782484766189952,1072767600983869952,1
2541,1050783259995209984,1054907065076610048,1
2542,1050783360578809984,1078515366481689984,1
2543,1050783360578809984,925980941496684032,1
2544,1050784843860870016,1063340225477020032,1
2545,1050787597782150016,930030428062027008,1
2546,1050788895499810048,1057119644821810048,1
2547,1050788895499810048,1061081280972649984,1
2548,1050788895499810048,1081051751549830016,1
2549,1050792483831740032,1051770471398310016,1
2550,1050792483831740032,1053497993488039936,1
2551,1050792483831740032,1053581651402099968,1
2552,1050792483831740032,1054606521153939968,1
2553,1050792483831740032,1070194818488009984,1
2554,1050792483831740032,1081017565833129984,2
2555,1050792483831740032,1084002433185680000,1
2556,1050794234139970048,1053578271581600000,1
2557,1050794234139970048,1053584688170470016,1
2558,1050794234139970048,1054662719744050048,1
2559,1050801774642919936,1072025241794969984,2
2560,1050801774642919936,1074173594280460032,1
2561,1050807669154179968,930021583843560960,2
2562,1050814501344050048,1085804242967529984,1
2563,1050815089834259968,1078537154968220032,1
2564,1050822035199030016,930021583843560960,1
2565,1050824206510520064,1085468669601970048,1
2566,1050826268833020032,1078193798404700032,1
2567,1050826268833020032,1081017565833129984,1
2568,1050826268833020032,925986591169645952,1
2569,1050865500754610048,1071233934872870016,1
2570,1050865500754610048,1072039057614240000,1
2571,1050865500754610048,1072045513977689984,1
2572,1050865500754610048,1078515366481689984,1
2573,1050865500754610048,1081459172604710016,1
2574,1050865500754610048,1086488513176729984,1
2575,1050867659915200000,1057119644821810048,1
2576,1050867659915200000,1070192487436450048,1
2577,1050867659915200000,1074922684698130048,1
2578,1050867919551000064,1078515366481689984,1
2579,1050867919551000064,1081459172604710016,1
2580,1050869237468429952,1070190717700210048,1
2581,1050869237468429952,1070192487436450048,1
2582,1050869237468429952,1076048418560870016,1
2583,1050869237468429952,930020311925067008,1
2584,1050870620707949952,1072739929998560000,1
2585,1050872284701590016,1071305870604829952,1
2586,1050872284701590016,1072054676204089984,1
2587,1050872284701590016,1074922684698130048,1
2588,1050872284701590016,1078193798404700032,1
2589,1050872284701590016,925982799929872000,1
2590,1050872284701590016,930021583843560960,1
2591,1050872313822640000,1072743154822739968,1
2592,1050872313822640000,1076048418560870016,1
2593,1050872313822640000,1078537154968220032,1
2594,1050873231003680000,1073027720707900032,1
2595,1050874314266569984,1078193798404700032,1
2596,1050874314266569984,1078505592029510016,1
2597,1050874314266569984,1078537154968220032,1
2598,1050874827791990016,1053497993488039936,1
2599,1050875303551890048,1085443157684979968,1
2600,1050875850573020032,1054680923803549952,1
2601,1050875850573020032,1058615745546620032,1
2602,1050875850573020032,1070192487436450048,1
2603,1050877002995789952,1057119644821810048,1
2604,1050877002995789952,1077841557781020032,1
2605,1050877342784749952,1049946568086579968,1
2606,1050877342784749952,1063335499746310016,2
2607,1050877342784749952,1067816065782840064,1
2608,1050877342784749952,1072738615495289984,1
2609,1050877342784749952,1082454455803250048,1
2610,1050877342784749952,1083030047145660032,1
2611,1050877342784749952,930021583843560960,1
2612,1050877716711139968,1077406774068310016,1
2613,1050878256446770048,1078891478315500032,1
2614,1050878471736199936,1072054676204089984,1
2615,1050879904816630016,1053581651402099968,1
2616,1050879904816630016,1074922684698130048,1
2617,1050880347923869952,1085443157684979968,1
2618,1050880373773369984,1085804242967529984,1
2619,1050880584675559936,1072025241794969984,1
2620,1050880584675559936,1074115973322179968,1
2621,1050880584675559936,1081459172604710016,1
2622,1050882102157970048,1072045513977689984,1
2623,1050882220525420032,1085115476338610048,1
2624,1050882220525420032,1085804242967529984,1
2625,1050882220525420032,930021583843560960,1
2626,1050882228834339968,1053497993488039936,2
2627,1050882228834339968,1053578271581600000,1
2628,1050882228834339968,1053581651402099968,2
2629,1050882228834339968,1054606521153939968,1
2630,1050882228834339968,1057119644821810048,2
2631,1050882228834339968,1071233934872870016,1
2632,1050882259805080064,1072739929998560000,1
2633,1050882259805080064,1087017625385500032,1
2634,1050882726970850048,1063340225477020032,1
2635,1050883761613369984,1074922684698130048,1
2636,1050884046431779968,1053468149589020032,1
2637,1050884046431779968,1063090361786759936,1
2638,1050884046431779968,1063098050990370048,1
2639,1050884046431779968,1063255404587320064,1
2640,1050884046431779968,1078105220228120064,1
2641,1050884046431779968,1078176307829869952,1
2642,1050884046431779968,1078211261561369984,1
2643,1050884046431779968,1079193809888280064,1
2644,1050884046431779968,1079218767259570048,1
2645,1050884046431779968,1079935384750720000,1
2646,1050884046431779968,1080663890195449984,1
2647,1050884690446189952,1078099222671200000,2
2648,1050884690446189952,1079988697420589952,1
2649,1050885362386269952,1071233934872870016,1
2650,1050885362386269952,1072054676204089984,1
2651,1050885362386269952,1072352278325820032,1
2652,1050885362386269952,1072763662524019968,1
2653,1050885362386269952,1078878841011760000,1
2654,1050885460537180032,930021583843560960,1
2655,1050886359410080000,1044798612240920064,1
2656,1050886359410080000,1063719142226460032,1
2657,1050886359410080000,1074922684698130048,1
2658,1050886359410080000,1079935384750720000,1
2659,1050886359410080000,1083345164852850048,1
2660,1050886359410080000,1085814063997449984,1
2661,1050886359410080000,925982799929872000,1
2662,1050886359410080000,930020311925067008,2
2663,1050886359410080000,930021583843560960,2
2664,1050886359410080000,930041233771924992,1
2665,1050886732036240000,1074922684698130048,1
2666,1050887272329709952,1050049784421869952,1
2667,1050887272329709952,1072054676204089984,1
2668,1050887972493260032,1074922684698130048,1
2669,1050888030148160000,1077740407815730048,1
2670,1050888239683010048,1071233934872870016,1
2671,1050888239683010048,1078537154968220032,1
2672,1050888239683010048,1084002433185680000,1
2673,1050888288576009984,930021583843560960,1
2674,1050888690612630016,1054639773994520064,1
2675,1050888690612630016,1072039057614240000,1
2676,1050890046052300032,1053581651402099968,1
2677,1050890046052300032,1098085751690690048,1
2678,1050890144098349952,1085075550930800000,1
2679,1050890220204000000,1084002433185680000,1
2680,1050890256849629952,1067816065782840064,1
2681,1050890256849629952,1071233934872870016,1
2682,1050890256849629952,1073027720707900032,1
2683,1050890256849629952,925980941496684032,1
2684,1050890257273260032,1074922684698130048,2
2685,1050890257273260032,1075726560196099968,1
2686,1050890367126269952,1044798612240920064,1
2687,1050890367126269952,1053497993488039936,1
2688,1050890367126269952,1062343120067299968,1
2689,1050890367126269952,1062636078532460032,1
2690,1050890367126269952,1078193798404700032,1
2691,1050890755762089984,1074922684698130048,1
2692,1050890755762089984,925982799929872000,1
2693,1050890937799079936,930021583843560960,1
2694,1050890991750409984,1067816065782840064,2
2695,1050890991750409984,1078193798404700032,2
2696,1050891234365730048,1063340225477020032,1
2697,1050891234365730048,1070185627408989952,1
2698,1050891234365730048,1074922684698130048,1
2699,1050891632019309952,1049946568086579968,1
2700,1050891898974169984,1077740407815730048,1
2701,1050891898974169984,1078515366481689984,1
2702,1050891898974169984,1078523613053779968,1
2703,1050893357648249984,1070194818488009984,1
2704,1050893357648249984,1071233934872870016,1
2705,1050893357648249984,1072054676204089984,1
2706,1050893357648249984,1074115973322179968,1
2707,1050893357648249984,1074173594280460032,1
2708,1050893357648249984,1078537154968220032,1
2709,1050893357648249984,1079201135026310016,1
2710,1050893357648249984,1087015081972140032,1
2711,1050893357648249984,1087017625385500032,1
2712,1050893357648249984,930021583843560960,1
2713,1050893603346380032,1057953006901849984,3
2714,1050893603346380032,925980941496684032,1
2715,1050893603346380032,930002515119901952,1
2716,1050893619016300032,1071962317894249984,1
2717,1050893619016300032,1072039057614240000,1
2718,1050893619016300032,1072045513977689984,1
2719,1050893619016300032,1078505592029510016,1
2720,1050893619016300032,925980941496684032,3
2721,1050893896666640000,1078177134724320000,1
2722,1050893896666640000,1079213286902269952,1
2723,1050893896666640000,1079933895240120064,1
2724,1050893896666640000,1079935384750720000,1
2725,1050893934377629952,1077406774068310016,1
2726,1050893944456540032,1053497993488039936,1
2727,1050893944456540032,1071962317894249984,1
2728,1050893944456540032,1078193798404700032,2
2729,1050893944456540032,1078537154968220032,1
2730,1050893944456540032,1098085751690690048,1
2731,1050894951827699968,1078537154968220032,1
2732,1050895178575970048,1049946568086579968,1
2733,1050895178575970048,930021583843560960,1
2734,1050895250491510016,1074922684698130048,1
2735,1050895250491510016,930021583843560960,4
2736,1050895289926349952,930021583843560960,4
2737,1050895476086339968,1080671250783730048,1
2738,1050896586956140032,1074922684698130048,1
2739,1050897150121149952,1071233934872870016,1
2740,1050897871663069952,1076048418560870016,1
2741,1050897871663069952,1078537154968220032,1
2742,1050898107278099968,1067816065782840064,1
2743,1050898874953170048,1049946568086579968,1
2744,1050898874953170048,1051770471398310016,1
2745,1050898874953170048,925980941496684032,1
2746,1050899464806530048,1053578271581600000,1
2747,1050899464806530048,1061081280972649984,1
2748,1050899464806530048,1067816065782840064,1
2749,1050899464806530048,1070188447352809984,1
2750,1050899464806530048,1071305870604829952,4
2751,1050899464806530048,1072054676204089984,1
2752,1050899464806530048,1072763662524019968,1
2753,1050899464806530048,1076114626446429952,1
2754,1050899464806530048,1083345164852850048,1
2755,1050899464806530048,1085443157684979968,1
2756,1050899826280039936,1053584688170470016,1
2757,1050899826280039936,1061930060022349952,1
2758,1050899826280039936,1063334104817270016,1
2759,1050899826280039936,1072325448805970048,1
2760,1050899918772829952,1072039057614240000,1
2761,1050900238324269952,1078537154968220032,1
2762,1050900238324269952,930021583843560960,1
2763,1050901295632809984,1053497993488039936,1
2764,1050901295632809984,1071233934872870016,2
2765,1050901295632809984,1072054676204089984,2
2766,1050901295632809984,1082163179312710016,2
2767,1050901295632809984,925980941496684032,2
2768,1050901733136470016,1053579277283430016,1
2769,1050901733136470016,1054680923803549952,1
2770,1050901806662610048,1077842555702409984,1
2771,1050902041472329984,1074922684698130048,1
2772,1050902041472329984,1078515366481689984,1
2773,1050902242559849984,1070190717700210048,1
2774,1050902242559849984,1074922684698130048,1
2775,1050902275032150016,1085075550930800000,1
2776,1050902275032150016,1085444096928050048,1
2777,1050902359291529984,1053578271581600000,2
2778,1050902359291529984,1070506310131320064,2
2779,1050902359291529984,1078523613053779968,1
2780,1050902962382109952,1067317584555209984,1
2781,1050902962382109952,1071962317894249984,2
2782,1050902962382109952,1078515366481689984,1
2783,1050903763292850048,1054680923803549952,1
2784,1050903763292850048,1061930060022349952,1
2785,1050903763292850048,1063334104817270016,2
2786,1050903763292850048,1063340225477020032,3
2787,1050904175517430016,1063340225477020032,1
2788,1050904175517430016,930021583843560960,1
2789,1050904257214089984,1057119644821810048,1
2790,1050904257214089984,1062343120067299968,1
2791,1050904257214089984,1070192487436450048,1
2792,1050904257214089984,1081051751549830016,2
2793,1050904257214089984,930002515119901952,1
2794,1050904274356210048,1072054676204089984,1
2795,1050904274356210048,1072325448805970048,1
2796,1050904274356210048,1075726560196099968,1
2797,1050904641932429952,1071305870604829952,2
2798,1050904641932429952,1072054676204089984,1
2799,1050905123514019968,1055640875518979968,1
2800,1050905470508790016,1074996795835219968,1
2801,1050905470508790016,1083918376745629952,1
2802,1050906241941959936,1053578271581600000,1
2803,1050906296497270016,1071962317894249984,1
2804,1050906849121990016,1079988697420589952,1
2805,1050906849121990016,925978058428583040,1
2806,1050906995423510016,1072039057614240000,2
2807,1050907009805779968,1053578271581600000,1
2808,1050907998763939968,1051770471398310016,1
2809,1050907998763939968,1053581651402099968,2
2810,1050907998763939968,1078505592029510016,1
2811,1050907998763939968,1078515366481689984,1
2812,1050908057844909952,1053581651402099968,1
2813,1050908057844909952,1070185627408989952,1
2814,1050908057844909952,1070188447352809984,1
2815,1050908057844909952,1072054676204089984,1
2816,1050908059065449984,1070190717700210048,3
2817,1050908059065449984,1070192487436450048,1
2818,1050908059065449984,1070612414790169984,1
2819,1050908059065449984,1072025241794969984,1
2820,1050908059065449984,930021583843560960,1
2821,1050908237331760000,1070192487436450048,1
2822,1050908237331760000,1072739929998560000,1
2823,1050908237331760000,1077842555702409984,1
2824,1050908237331760000,1083308541100489984,1
2825,1050909022048290048,1072744158519689984,1
2826,1050909045813209984,1074922684698130048,1
2827,1050909045813209984,1076048418560870016,1
2828,1050909045813209984,1078159900769580032,1
2829,1050909045813209984,1078193798404700032,1
2830,1050909146854000000,930021583843560960,2
2831,1050909363821149952,1078878841011760000,1
2832,1050909505659929984,1053578271581600000,3
2833,1050909505659929984,1053581651402099968,2
2834,1050909505659929984,1054606521153939968,1
2835,1050909505659929984,1054680923803549952,1
2836,1050909505659929984,1063334104817270016,1
2837,1050909505659929984,1070185627408989952,1
2838,1050909505659929984,1070506310131320064,1
2839,1050909505659929984,1071962317894249984,1
2840,1050909505659929984,1076114626446429952,1
2841,1050909505659929984,1080671250783730048,1
2842,1050909505659929984,1081017565833129984,1
2843,1050909505659929984,1085444096928050048,1
2844,1050909505659929984,1086463589355680000,1
2845,1050909882711079936,1072757609375789952,1
2846,1050909955528390016,1071233934872870016,1
2847,1050910486040739968,1070230387263859968,1
2848,1050910684179660032,930041233771924992,1
2849,1050911240453420032,1053578271581600000,2
2850,1050911240453420032,1053581651402099968,1
2851,1050911240453420032,1078135075460150016,1
2852,1050911240453420032,1078458699484300032,1
2853,1050911240453420032,1078523613053779968,1
2854,1050911599968189952,1077406774068310016,1
2855,1050911599968189952,925980941496684032,1
2856,1050911599968189952,930021583843560960,1
2857,1050912127406109952,1053578271581600000,1
2858,1050912127406109952,1057953006901849984,1
2859,1050912127406109952,1078193798404700032,1
2860,1050912127406109952,1078537154968220032,1
2861,1050912195991369984,1074922684698130048,4
2862,1050912361414720000,1072054676204089984,1
2863,1050912361414720000,1074922684698130048,1
2864,1050914081075170048,1098085751690690048,1
2865,1050914650892339968,1071233934872870016,1
2866,1050914650892339968,1072025241794969984,1
2867,1050914650892339968,1078523613053779968,1
2868,1050915263323629952,925980941496684032,1
2869,1050915263323629952,930002515119901952,1
2870,1050915348883239936,1072045513977689984,1
2871,1050915348883239936,1074115973322179968,1
2872,1050915404306780032,1050049784421869952,1
2873,1050915891064140032,1067816065782840064,1
2874,1050915891064140032,1072765952437849984,1
2875,1050915905983280000,1078118701945910016,2
2876,1050915905983280000,1078458699484300032,2
2877,1050915905983280000,1079201135026310016,2
2878,1050915905983280000,1080663890195449984,2
2879,1050915905983280000,930021583843560960,4
2880,1050916047507490048,1063340225477020032,1
2881,1050916047507490048,1085075550930800000,1
2882,1050916106223549952,1057953006901849984,1
2883,1050916106223549952,1071233934872870016,1
2884,1050916106223549952,1072039057614240000,1
2885,1050916106223549952,1072045513977689984,1
2886,1050916106223549952,1072054676204089984,1
2887,1050916106223549952,1079940145109600000,2
2888,1050916122266759936,1074922684698130048,1
2889,1050916122266759936,1077841557781020032,1
2890,1050916122266759936,1082163179312710016,1
2891,1050916244648160000,1074115973322179968,1
2892,1050916253548480000,1077841557781020032,1
2893,1050916253548480000,1077842555702409984,1
2894,1050916577587820032,1061930060022349952,1
2895,1050916577587820032,1062636078532460032,1
2896,1050916577587820032,1071305870604829952,1
2897,1050916577587820032,1072025241794969984,1
2898,1050916577587820032,1072738615495289984,1
2899,1050916577587820032,1077842555702409984,1
2900,1050917245459430016,1074911558212060032,1
2901,1050917297057760000,1074922684698130048,1
2902,1050917748587170048,1077841557781020032,1
2903,1050917748587170048,930021583843560960,1
2904,1050917878778360064,1053581651402099968,1
2905,1050917878778360064,1053584688170470016,1
2906,1050918206781319936,1053468149589020032,1
2907,1050918730775719936,1078537154968220032,1
2908,1050918730775719936,1078878841011760000,1
2909,1050918883117040000,1070186327870339968,1
2910,1050918883117040000,1072025241794969984,1
2911,1050918883117040000,1072739929998560000,1
2912,1050918883117040000,1081459172604710016,1
2913,1050918883117040000,930021583843560960,1
2914,1050919516255619968,1074922684698130048,1
2915,1050919516255619968,1078505592029510016,1
2916,1050919570882230016,1071233934872870016,1
2917,1050919570882230016,1075726560196099968,1
2918,1050921514359129984,1078537154968220032,1
2919,1050921569853959936,1053581651402099968,1
2920,1050921569853959936,1067816065782840064,2
2921,1050921569853959936,1088371600588339968,1
2922,1050921777706889984,1053581651402099968,1
2923,1050921777706889984,930021583843560960,1
2924,1050922555263750016,1071233934872870016,1
2925,1050922555263750016,1072045513977689984,1
2926,1050922555263750016,1074922684698130048,1
2927,1050922555263750016,1079976498295800064,1
2928,1050922613669430016,1078523613053779968,1
2929,1050922770897110016,1072025241794969984,1
2930,1050922770897110016,1078099222671200000,1
2931,1050922770897110016,1078159900769580032,1
2932,1050922770897110016,1078193798404700032,1
2933,1050922770897110016,930002515119901952,2
2934,1050922793844150016,1049946568086579968,1
2935,1050922793844150016,1053578271581600000,1
2936,1050922793844150016,1079988697420589952,1
2937,1050923457093629952,1081459172604710016,1
2938,1050923457093629952,1085115476338610048,1
2939,1050924086046290048,1070185627408989952,1
2940,1050924086046290048,1074922684698130048,2
2941,1050924214064839936,930021583843560960,1
2942,1050924564356329984,1072747491833740032,1
2943,1050924564356329984,930021583843560960,1
2944,1050924680295280000,1076114626446429952,1
2945,1050925435232259968,1072767600983869952,1
2946,1050926169235459968,1051770471398310016,1
2947,1050926169235459968,1071962317894249984,1
2948,1050926351503129984,925980941496684032,1
2949,1050926586061190016,930021583843560960,1
2950,1050926717607149952,1072039057614240000,2
2951,1050926717607149952,1074115973322179968,1
2952,1050926887279330048,1053468149589020032,1
2953,1050926887279330048,1072738615495289984,1
2954,1050926887279330048,1072747491833740032,1
2955,1050926887279330048,1078193798404700032,1
2956,1050926887279330048,1078537154968220032,1
2957,1050926887279330048,925986591169645952,1
2958,1050927029294269952,1073027720707900032,1
2959,1050927029294269952,1074173594280460032,1
2960,1050927029294269952,1074922684698130048,1
2961,1050927234794189952,1071962317894249984,1
2962,1050927234794189952,925980941496684032,2
2963,1050927234794189952,930020311925067008,1
2964,1050927332739580032,1074115973322179968,1
2965,1050927488595719936,1063340225477020032,1
2966,1050927642207910016,1077836181891250048,1
2967,1050927757798729984,1071305870604829952,2
2968,1050927757798729984,1085443157684979968,2
2969,1050927757798729984,1086488513176729984,1
2970,1050927757798729984,930021583843560960,1
2971,1050927757798729984,930041233771924992,1
2972,1050927846525040000,1078537154968220032,2
2973,1050928000632160000,930021583843560960,1
2974,1050928363447840000,1062343120067299968,1
2975,1050928363447840000,930021583843560960,1
2976,1050928909147769984,1071233934872870016,1
2977,1050928909147769984,1072045513977689984,1
2978,1050928909147769984,1076027018739510016,2
2979,1050928909147769984,1082454455803250048,1
2980,1050929026542140032,1072045513977689984,1
2981,1050929026542140032,1084002433185680000,1
2982,1050929724046509952,930041233771924992,1
2983,1050929946520780032,1049946568086579968,1
2984,1050929946520780032,1051770471398310016,1
2985,1050929946520780032,1053584688170470016,1
2986,1050929946520780032,1084002433185680000,1
2987,1050929946520780032,1087896000018840064,1
2988,1050929946520780032,930020311925067008,1
2989,1050930237748080000,1076114626446429952,1
2990,1050931542034019968,1087017974208989952,1
2991,1050931562737110016,1057119644821810048,1
2992,1050931936881609984,1097062087536999936,1
2993,1050932255216700032,1053578271581600000,3
2994,1050932255216700032,1057953006901849984,1
2995,1050932255216700032,1071233934872870016,1
2996,1050932255216700032,1074115973322179968,1
2997,1050932255216700032,1082454455803250048,1
2998,1050932449077430016,1078878841011760000,1
2999,1050933259186269952,1053497993488039936,2
3000,1050933712418569984,1053497993488039936,1
3001,1050933712418569984,1071233934872870016,4
3002,1050933712418569984,1071305870604829952,2
3003,1050933712418569984,1072045513977689984,1
3004,1050933712418569984,1072054676204089984,2
3005,1050933712418569984,1074115973322179968,3
3006,1050933712418569984,1074173594280460032,2
3007,1050933712418569984,1081459172604710016,1
3008,1050933712418569984,1082163179312710016,1
3009,1050933712418569984,1085115476338610048,2
3010,1050933731120969984,1044798612240920064,1
3011,1050933982066179968,1078537154968220032,1
3012,1050934313076460032,1049946568086579968,1
3013,1050935372331149952,1069500459216080000,1
3014,1050935610416630016,1074922684698130048,1
3015,1050935610416630016,1077846422938780032,1
3016,1050935610416630016,1078537154968220032,1
3017,1050935887446210048,1062636078532460032,1
3018,1050936388522930048,1072045513977689984,1
3019,1050936555204569984,1078515366481689984,1
3020,1050936555204569984,925980941496684032,1
3021,1050937027520950016,1072045513977689984,1
3022,1050937406740560000,1053581651402099968,1
3023,1050937499296269952,925978058428583040,1
3024,1050937499296269952,930020311925067008,1
3025,1050937499296269952,930021583843560960,1
3026,1050937660474979968,1057953006901849984,1
3027,1050937660474979968,1072738615495289984,1
3028,1050937660474979968,1072767600983869952,1
3029,1050937660474979968,1081972040655760000,1
3030,1050937679978499968,1057119644821810048,1
3031,1050937679978499968,1073513010564230016,1
3032,1050937679978499968,1074115973322179968,1
3033,1050937774773959936,1063340225477020032,1
3034,1050937774773959936,1070506310131320064,1
3035,1050937903631369984,1054907065076610048,1
3036,1050937903631369984,1074115973322179968,1
3037,1050937903631369984,1074922684698130048,1
3038,1050937903631369984,1086488513176729984,1
3039,1050937905950819968,1072738615495289984,2
3040,1050938113640169984,1053581651402099968,1
3041,1050938113640169984,1054606521153939968,1
3042,1050938131495320064,1072054676204089984,1
3043,1050938131495320064,1078537154968220032,1
3044,1050938131495320064,930021583843560960,1
3045,1050938204404909952,1080666968248349952,1
3046,1050938204404909952,1085804242967529984,1
3047,1050938204404909952,925980941496684032,1
3048,1050938485985309952,1067816065782840064,2
3049,1050938591321059968,1072045513977689984,1
3050,1050938591321059968,1072054676204089984,1
3051,1050938591321059968,1074173594280460032,1
3052,1050938591321059968,1078523613053779968,1
3053,1050938954363239936,930021583843560960,2
3054,1050939306206620032,1053103234613309952,1
3055,1050939306206620032,1053542097324409984,2
3056,1050939306206620032,1053581651402099968,2
3057,1050939306206620032,1053584688170470016,1
