index,用户ID,商品ID,times
702,1075724856390119936,1072045513977689984,1
703,1075724856390119936,1072744947178860032,1
704,1075752670610909952,1054904167261340032,1
705,1075752670610909952,1074115973322179968,1
706,1075752670610909952,930020311925067008,1
707,1075757509608800000,1067317584555209984,1
708,1075757509608800000,925980941496684032,1
709,1075769909737229952,1063098050990370048,1
710,1075902286958489984,1077416131820579968,1
711,1075908185009750016,1074115973322179968,1
712,1075918678969609984,1057119644821810048,1
713,1075935945501510016,1074115973322179968,1
714,1075946528967820032,1062636078532460032,2
715,1075946528967820032,1070189984758169984,1
716,1075953902491340032,1067317584555209984,1
717,1075958503676380032,1072325448805970048,1
718,1075992096024889984,1062636078532460032,1
719,1076022213308640000,1071233934872870016,1
720,1076040790577309952,930021583843560960,1
721,1076060711982009984,1072744947178860032,1
722,1076072555861830016,1074173594280460032,1
723,1076075143307000064,1067816065782840064,1
724,1076075143307000064,1070189984758169984,1
725,1076075143307000064,925980941496684032,1
726,1076082687605799936,1067816065782840064,1
727,1076082687605799936,1072054676204089984,1
728,1076088045954989952,1063098050990370048,1
729,1076088045954989952,930021583843560960,2
730,1076096830282989952,1067816065782840064,1
731,1076096984377520000,1072352278325820032,1
732,1076097511647670016,1067816065782840064,1
733,1076100930890429952,1073513010564230016,1
734,1076104989873600000,1072352278325820032,1
735,1076133554174360064,1072744947178860032,1
736,1076133554174360064,1073513010564230016,1
737,1076142392067820032,1072325448805970048,1
738,1076142392067820032,1078878841011760000,1
739,1076146223996530048,930021583843560960,1
740,1076246309858509952,1062636078532460032,1
741,1076276405549990016,1076027018739510016,1
742,1076306036265120000,1072054676204089984,1
743,1076306036265120000,930021583843560960,1
744,1076308694438840064,1062636078532460032,1
745,1076315811539389952,1062636078532460032,1
746,1076317135068790016,1067317584555209984,1
747,1076317135068790016,1070189984758169984,1
748,1076321884803500032,1074173594280460032,1
749,1076324156363049984,1067317584555209984,1
750,1076324156363049984,1070189984758169984,1
751,1076326646512940032,1067816065782840064,1
752,1076335229359160064,1062343120067299968,1
753,1076335420506179968,1072767600983869952,1
754,1076363404965379968,1067317584555209984,2
755,1076363404965379968,1072045513977689984,1
756,1076368313685180032,1067816065782840064,1
757,1076368313685180032,1078891478315500032,1
758,1076376194195190016,1074115973322179968,2
759,1076379010846489984,1067317584555209984,1
760,1076409561951299968,1067816065782840064,1
761,1076447975434160000,1053542097324409984,1
762,1076480249911379968,1067816065782840064,1
763,1076480249911379968,1077406774068310016,2
764,1076635210578200064,1079213286902269952,1
765,1076636698876640000,1070189984758169984,1
766,1076723333928649984,1072045513977689984,1
767,1076723333928649984,1072054676204089984,1
768,1076739744906409984,1062636078532460032,1
769,1076784254055149952,1072352278325820032,1
770,1076792805460870016,1053542097324409984,1
771,1076796344249680000,1063340225477020032,1
772,1076803319310119936,1070189984758169984,1
773,1077023384076880000,1072045513977689984,1
774,1077023384076880000,1072352278325820032,1
775,1077037557989049984,1067317584555209984,2
776,1077039325879789952,1063340225477020032,1
777,1077039325879789952,1071233934872870016,1
778,1077051965855299968,1063340225477020032,1
779,1077085844553139968,1077416131820579968,1
780,1077127978496880000,1073513010564230016,2
781,1077135178917280000,1072746380104109952,1
782,1077141731225440000,1062636078532460032,1
783,1077147141680460032,1072045513977689984,1
784,1077178007794290048,1062636078532460032,1
785,1077180632073830016,930021583843560960,1
786,1077198209235879936,1061081280972649984,4
787,1077206249423040000,1063340225477020032,1
788,1077230395313949952,1077406774068310016,1
789,1077337629314320000,930021583843560960,1
790,1077369189711280000,1072054676204089984,1
791,1077379908833970048,1063340225477020032,1
792,1077383519508950016,1072352278325820032,1
793,1077406237172240000,1062636078532460032,1
794,1077406237172240000,1063322720062729984,1
795,1077414146299990016,1067816065782840064,1
796,1077414146299990016,1072045513977689984,1
797,1077414146299990016,1072054676204089984,1
798,1077414146299990016,1072352278325820032,1
799,1077420609277849984,1071233934872870016,1
800,1077429005100060032,930020311925067008,1
801,1077450688125010048,1054617277845010048,1
802,1077468406416999936,1063340225477020032,1
803,1077468406416999936,1077416131820579968,1
804,1077469352962360064,1061081280972649984,1
805,1077469352962360064,1067317584555209984,1
806,1077469352962360064,1072045513977689984,1
807,1077469352962360064,930021583843560960,1
808,1077475062613869952,1072744947178860032,1
809,1077480644414599936,1072352278325820032,1
810,1077506164242050048,1076048418560870016,2
811,1077565394949049984,1067317584555209984,1
812,1077577478814370048,1072054676204089984,1
813,1077587501959410048,930021583843560960,1
814,1077804976806360064,930021583843560960,1
815,1077829897716560000,1078152846591980032,1
816,1077829897716560000,930022039676324992,2
817,1077836158260540032,1073513010564230016,1
818,1077844949202960000,925986591169645952,1
819,1077852541220359936,1076027018739510016,1
820,1077864878044150016,1074911558212060032,1
821,1077886650437139968,1074911558212060032,1
822,1077895398408909952,1076027018739510016,1
823,1077913042314919936,1077418014194860032,1
824,1077919197028220032,1067816065782840064,1
825,1077930554356199936,1073513010564230016,1
826,1077936100752819968,1072352278325820032,1
827,1077936100752819968,1072746380104109952,1
828,1077946758105990016,1063719142226460032,1
829,1077946758105990016,925986591169645952,1
830,1077946758105990016,930021583843560960,1
831,1077947010481449984,925984429119180032,1
832,1078024428034520064,1077416131820579968,1
833,1078024428034520064,1077424061584310016,1
834,1078067684285939968,1078152846591980032,1
835,1078102057697740032,1067816065782840064,1
836,1078109460531049984,1077418014194860032,1
837,1078115021825830016,1077418014194860032,1
838,1078115021825830016,1077424061584310016,1
839,1078115021825830016,925984429119180032,1
840,1078115021825830016,925986591169645952,1
841,1078118949007200000,1072352278325820032,1
842,1078131718515389952,1072767600983869952,1
843,1078148149093139968,1076027018739510016,1
844,1078159835225190016,1063340225477020032,1
845,1078164289383100032,1073513010564230016,1
846,1078186448952290048,1073513010564230016,1
847,1078186448952290048,1076027018739510016,2
848,1078187497809309952,1063340225477020032,1
849,1078187497809309952,1067816065782840064,1
850,1078187497809309952,1077418014194860032,1
851,1078187497809309952,930021583843560960,1
852,1078188634021100032,1063340225477020032,1
853,1078189068743929984,1072352278325820032,1
854,1078189068743929984,930021583843560960,1
855,1078189383018940032,1072765952437849984,1
856,1078193769426249984,1063340225477020032,1
857,1078193769426249984,930021583843560960,2
858,1078204085375660032,1077400281642240000,1
859,1078204639875229952,1054617277845010048,1
860,1078232674154380032,1063340225477020032,1
861,1078236950113090048,1077418014194860032,1
862,1078243709116550016,1063340225477020032,1
863,1078275276387970048,1067816065782840064,1
864,1078275276387970048,1078891478315500032,1
865,1078275276387970048,925984429119180032,1
866,1078275276387970048,930021583843560960,1
867,1078299667960230016,1077389675279219968,1
868,1078446835270480000,1076027018739510016,1
869,1078446835270480000,925986591169645952,1
870,1078459696164169984,1074115973322179968,1
871,1078493041921159936,1077418014194860032,1
872,1078494510489600000,1071233934872870016,1
873,1078494510489600000,1072352278325820032,1
874,1078494510489600000,1072765952437849984,3
875,1078552715173360000,1076027018739510016,1
876,1078562659817820032,1074115973322179968,1
877,1078568116032700032,1063340225477020032,1
878,1078573318374749952,1079218767259570048,1
879,1078580549702969984,1072352278325820032,2
880,1078580549702969984,1073513010564230016,1
881,1078585516320950016,1076114626446429952,1
882,1078594170340310016,1077424061584310016,1
883,1078682319389260032,1078891478315500032,1
884,1078804340085420032,1076027018739510016,1
885,1078895392947500032,1071233934872870016,1
886,1078895392947500032,1073513010564230016,1
887,1078939394736450048,1072325448805970048,1
888,1078950731558489984,1076114626446429952,1
889,1078959455056489984,1072352278325820032,1
890,1078965801638230016,1072352278325820032,1
891,1078973745381570048,1072352278325820032,2
892,1078973745381570048,1073513010564230016,1
893,1078981348903939968,1077390723490320000,1
894,1079001567768669952,1077416131820579968,4
895,1079001567768669952,1077418014194860032,2
896,1079029781299789952,1067816065782840064,1
897,1079066946016710016,1072352278325820032,1
898,1079168942530950016,1074911558212060032,2
899,1079178599806860032,1076027018739510016,1
900,1079243956269680000,1071233934872870016,1
901,1079243956269680000,1072054676204089984,1
902,1079243956269680000,1074173594280460032,2
903,1079243956269680000,1077744349974950016,1
904,1079243956269680000,930020311925067008,1
905,1079244712255219968,1072352278325820032,1
906,1079288882369990016,1074173594280460032,1
907,1079308624757590016,1083918376745629952,1
908,1079491403340380032,1054617277845010048,1
909,1079491403340380032,1063340225477020032,1
910,1079496935954509952,1073513010564230016,1
911,1079583424101020032,1076114626446429952,1
912,1079607138012169984,1074173594280460032,1
913,1079607138012169984,1077406774068310016,1
914,1079641301809430016,1077418014194860032,1
915,1079654552228130048,1057119644821810048,1
916,1079697065492150016,1077400281642240000,1
917,1079697962410509952,1074911558212060032,2
918,1079707237279139968,1074173594280460032,4
919,1079892348448600064,1076114626446429952,1
920,1079975063596370048,1072325448805970048,1
921,1080003248765600000,1063719142226460032,1
922,1080060878309619968,1063340225477020032,1
923,1080255629201830016,1074173594280460032,1
924,1080269448498179968,1063340225477020032,1
925,1080273432659160064,1079218767259570048,1
926,1080282970531629952,1063340225477020032,1
927,1080282970531629952,1067816065782840064,1
928,1080282970531629952,1072352278325820032,1
929,1080283652160550016,925986591169645952,1
930,1080291772580560000,1072352278325820032,1
931,1080291772580560000,1077424061584310016,1
932,1080291772580560000,930021583843560960,1
933,1080304969689660032,930021583843560960,1
934,1080340245543709952,1073513010564230016,1
935,1080340385989980032,1072325448805970048,1
936,1080349630714150016,1074173594280460032,1
937,1080355674450360064,1079979285209479936,1
938,1080362456694460032,1079218767259570048,1
939,1080363357769369984,1077424061584310016,1
940,1080448669568790016,930021583843560960,1
941,1080459719622070016,1067816065782840064,1
942,1080621070713680000,1078891478315500032,1
943,1080622709671529984,1063340225477020032,1
944,1080653929562310016,1072054676204089984,1
945,1080653929562310016,1079218767259570048,2
946,1080660668579900032,1063340225477020032,1
947,1080674236104770048,1071233934872870016,2
948,1080674236104770048,1072054676204089984,1
949,1080674236104770048,1072325448805970048,1
950,1080712456460889984,1072054676204089984,2
951,1080719786690800000,930021583843560960,1
952,1080720463655660032,1074173594280460032,1
953,1080720463655660032,1079979285209479936,1
954,1080721307205699968,1072054676204089984,1
955,1080721307205699968,1079979285209479936,1
956,1080725189193430016,1067816065782840064,2
957,1080734419749240064,1063340225477020032,2
958,1080734419749240064,1067816065782840064,1
959,1080734419749240064,1071233934872870016,1
960,1080746685743820032,1067816065782840064,1
961,1080746685743820032,1072325448805970048,1
962,1080762189460080000,1077406774068310016,1
963,1080819672618700032,1074173594280460032,1
964,1080819672618700032,1077744349974950016,1
965,1080843583691490048,930021583843560960,2
966,1080961558872390016,1063340225477020032,1
967,1080961558872390016,1079218767259570048,2
968,1081030311798700032,1057119644821810048,1
969,1081044172106960000,1079988697420589952,1
970,1081044172106960000,930021583843560960,1
971,1081044665579399936,1078891478315500032,2
972,1081045409317580032,1079218767259570048,1
973,1081053303970790016,1063340225477020032,1
974,1081089063981740032,1072325448805970048,1
975,1081094520880300032,1057119644821810048,2
976,1081102110674710016,1057119644821810048,1
977,1081123287635920000,1077744349974950016,1
978,1081129377144569984,1079979285209479936,2
979,1081138127037330048,1054907065076610048,1
980,1081143343451270016,930021583843560960,1
981,1081171669129689984,1077744349974950016,1
982,1081171669129689984,1078878841011760000,1
983,1081171669129689984,930021583843560960,1
984,1081191651070770048,930021583843560960,1
985,1081208834081490048,1078152846591980032,1
986,1081329729118729984,1077744349974950016,1
987,1081329729118729984,1079213286902269952,1
988,1081329729118729984,930021583843560960,1
989,1081329729118729984,930022039676324992,1
990,1081347265763800064,1072054676204089984,1
991,1081384079669129984,1063340225477020032,1
992,1081384079669129984,1072054676204089984,1
993,1081385277977590016,1072325448805970048,1
994,1081398812958850048,1063340225477020032,1
995,1081424742171340032,1054904167261340032,1
996,1081424742171340032,1063340225477020032,1
997,1081424742171340032,1078152846591980032,1
998,1081430880023539968,1078878841011760000,1
999,1081433639032519936,1063340225477020032,1
1000,1081433639032519936,1074560135796419968,1
1001,1081440668279180032,930020311925067008,1
1002,1081466969685820032,1072767600983869952,5
1003,1081472799709660032,1077406774068310016,1
1004,1081492590520499968,1071233934872870016,1
1005,1081500262858819968,1079218767259570048,1
1006,1081536204994840064,1054639773994520064,1
1007,1081536204994840064,1063340225477020032,2
1008,1081536204994840064,1079212944319900032,4
1009,1081536204994840064,1079940145109600000,1
1010,1081536347445980032,1072054676204089984,1
1011,1081536347445980032,1072325448805970048,5
1012,1081539763710790016,1067816065782840064,2
1013,1081539763710790016,1072325448805970048,1
1014,1081547772025440000,1079218767259570048,1
1015,1081549431610870016,1072325448805970048,2
1016,1081592578042819968,1079979285209479936,1
1017,1081698819129799936,1079218767259570048,1
1018,1081708930845970048,1079218767259570048,1
1019,1081801383993209984,930020311925067008,1
1020,1081874500245590016,1078891478315500032,1
1021,1081876201870520064,930021583843560960,1
1022,1081904273265069952,1079979285209479936,1
1023,1081928055115549952,1078891478315500032,1
1024,1081947667710409984,1067816065782840064,1
1025,1082076337326320000,1054907065076610048,1
1026,1082091509050829952,1072325448805970048,1
1027,1082105461310819968,1079218767259570048,1
1028,1082138514276019968,1079979285209479936,1
1029,1082152407098520064,925986591169645952,2
1030,1082153217664550016,1078891478315500032,8
1031,1082153288254680064,1078878841011760000,1
1032,1082162395258880000,1078891478315500032,1
1033,1082174573819000064,1067816065782840064,1
1034,1082179776492400000,1079218767259570048,1
1035,1082188790173330048,1074115973322179968,1
1036,1082206010207170048,1079979285209479936,1
1037,1082215644095640064,1057119644821810048,1
1038,1082215644095640064,1072054676204089984,1
1039,1082215644095640064,930020311925067008,1
1040,1082215644095640064,930021583843560960,1
1041,1082260262430509952,1054907065076610048,1
1042,1082275328123010048,1057119644821810048,1
1043,1082431639066310016,1072054676204089984,1
1044,1082433226123840000,1071233934872870016,1
1045,1082461993386969984,1057119644821810048,1
1046,1082471381581500032,1054907065076610048,2
1047,1082471381581500032,1077744349974950016,1
1048,1082482308515170048,1079988697420589952,2
1049,1082484483853190016,1063340225477020032,1
1050,1082492630873469952,930021583843560960,1
1051,1082498710143830016,1078878841011760000,1
1052,1082523869315660032,930021583843560960,1
1053,1082527180290850048,1063340225477020032,1
1054,1082541094785319936,1072325448805970048,1
1055,1082590605549299968,1078152846591980032,1
1056,1082595891106349952,1067816065782840064,1
1057,1082595891106349952,1079212944319900032,3
1058,1082596525641629952,930021583843560960,2
1059,1082598226612259968,1072325448805970048,1
1060,1082603328379090048,1078545702708120064,1
1061,1082604927998560000,1072054676204089984,1
1062,1082604927998560000,1074911558212060032,2
1063,1082604927998560000,1077406774068310016,1
1064,1082611826261289984,1063340225477020032,1
1065,1082618559914380032,1079988697420589952,1
1066,1082618559914380032,930022039676324992,1
1067,1082620760292390016,1079218767259570048,1
1068,1082631178926749952,1063340225477020032,1
1069,1082631178926749952,1067816065782840064,1
1070,1082631178926749952,1074911558212060032,2
1071,1082650017810940032,1077744349974950016,1
1072,1082790304038320000,1079218767259570048,1
1073,1082792456043430016,1063340225477020032,1
1074,1082792456043430016,1071233934872870016,1
1075,1082799312799330048,1071233934872870016,1
1076,1082799312799330048,1078891478315500032,1
1077,1082844313155600000,1071233934872870016,1
1078,1082882104698669952,1057119644821810048,1
1079,1082898105100210048,1063340225477020032,1
1080,1082907787453859968,1078545702708120064,1
1081,1082908616999110016,1071233934872870016,1
1082,1082946327524999936,1071233934872870016,1
1083,1082966063457570048,1079213286902269952,1
1084,1082987024294669952,1074173594280460032,2
1085,1083000304471960064,1072767600983869952,1
1086,1083019134762019968,1079988697420589952,1
1087,1083191789540669952,1054904167261340032,1
1088,1083191789540669952,1071233934872870016,1
1089,1083191789540669952,1077744349974950016,1
1090,1083199760324690048,1071233934872870016,1
1091,1083212552847030016,1071233934872870016,1
1092,1083213193128509952,1079213286902269952,1
1093,1083245103544339968,1072054676204089984,1
1094,1083255940011059968,1063340225477020032,1
1095,1083257898730060032,1071233934872870016,2
1096,1083258828770840064,1071233934872870016,1
1097,1083263561208230016,1071233934872870016,1
1098,1083263561208230016,1072767600983869952,1
1099,1083271285828550016,1071233934872870016,1
1100,1083271285828550016,1072765952437849984,1
1101,1083274240355010048,1077406774068310016,1
1102,1083299147193319936,1074115973322179968,1
1103,1083310800446230016,1071233934872870016,1
1104,1083355091692489984,1079213286902269952,1
1105,1083522847301760000,1063340225477020032,1
1106,1083522847301760000,1072767600983869952,1
1107,1083542006186179968,1072767600983869952,1
1108,1083568277578380032,1072765952437849984,1
1109,1083595493309740032,1071233934872870016,1
1110,1083596097151110016,1071233934872870016,2
1111,1083596097151110016,1079213286902269952,1
1112,1083607658926240000,1071233934872870016,1
1113,1083614443061970048,1071233934872870016,1
1114,1083617929296150016,1074115973322179968,1
1115,1083627444217379968,1074115973322179968,1
1116,1083643757706940032,1074173594280460032,1
1117,1083646588958599936,1079988697420589952,1
1118,1083656568868760064,1074115973322179968,1
1119,1083666262941299968,1063340225477020032,1
1120,1083672019619350016,1077406774068310016,2
1121,1083680255399490048,930021583843560960,5
1122,1083686114506640000,1074115973322179968,1
1123,1083713579920720000,1074115973322179968,1
1124,1083719281162649984,1072054676204089984,1
1125,1083855279569830016,1072054676204089984,2
1126,1083855279569830016,1074115973322179968,1
1127,1083855279569830016,1074173594280460032,1
1128,1083873972219609984,1063340225477020032,1
1129,1083873972219609984,1071233934872870016,2
1130,1083888424797139968,1063340225477020032,1
1131,1083895494527219968,1074115973322179968,1
1132,1083916288397469952,1074173594280460032,2
1133,1083996847190640000,1054904167261340032,1
1134,1083996847190640000,1071233934872870016,1
1135,1083996847190640000,1074115973322179968,1
1136,1083996847190640000,1077406774068310016,1
1137,1083996847190640000,1077744349974950016,1
1138,1083996847190640000,1078152846591980032,1
1139,1083996847190640000,1079988697420589952,1
1140,1083996847190640000,930020311925067008,1
1141,1083996847190640000,930022039676324992,1
1142,1083998035411800064,1072767600983869952,1
1143,1084005322687840000,1071233934872870016,1
1144,1084022489152029952,1077744349974950016,1
1145,1084095433748320000,1074115973322179968,1
1146,1084112109579600000,1079212944319900032,1
1147,1084112109579600000,930022039676324992,1
1148,1084260542999229952,1071233934872870016,1
1149,1084513385656160000,1063340225477020032,2
1150,1084648379359760000,1074173594280460032,2
1151,1084688072847719936,1063340225477020032,2
1152,1084711656416669952,1077406774068310016,1
1153,1084714712302680064,930020311925067008,1
1154,1084741257893309952,930021583843560960,1
1155,1084755263903299968,930021583843560960,1
1156,1084761170972310016,1072054676204089984,1
1157,1084766055130269952,1077842555702409984,1
1158,1084781944177229952,1082903829821849984,1
1159,1084784305645880064,1077406774068310016,1
1160,1084784305645880064,1079979285209479936,1
1161,1084790150525939968,1082903829821849984,2
1162,1084812287651410048,1054904167261340032,1
1163,1084812287651410048,1082315993301190016,1
1164,959369599826071040,1062636078532460032,1
